# Elastic tensor in Voigt notation
1015.1886 132.7801 132.7801 0.0000 0.0000 0.0000
132.7801 1015.1886 132.7801 0.0000 0.0000 0.0000
132.7801 132.7801 1015.1886 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 550.0397 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 550.0397 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 550.0397
